плоча	1
облека	2
посветя	2
изнеса	2
одобрявам	2
зърна	2
пресен	3
чай	1
поп	1
атмосфера	1
дневник	1
притеснявам	2
трудност	1
открадна	2
ключов	3
нещастен	3
югоизточен	3
царски	3
учредителен	3
указание	1
комунистически	3
подарък	1
аспект	1
добив	1
мислене	1
дроб	1
избягвам	2
спътник	1
индустрия	1
завръщане	1
седалка	1
преживея	2
епизод	1
християнин	1
зимен	3
изчезвам	2
прах	1
стабилност	1
обслужвам	2
утвърдя	2
финансирам	2
нанеса	2
блестя	2
течност	1
езиков	3
послание	1
терапия	1
свещен	3
засиля	2
завърна	2
обстановка	1
панталон	1
прегърна	2
маркетингов	3
църковен	3
нападател	1
аргумент	1
латински	3
перспектива	1
натоваря	2
наема	2
лъв	1
арест	1
пола	1
готовност	1
постижение	1
напредък	1
окончателен	3
груб	3
фен	1
мед	1
забия	2
забранен	3
образователен	3
облекчение	1
съединение	1
явявам	2
провал	1
развит	3
продължителност	1
индианец	1
ликвидация	1
преподавател	1
листовка	1
проклет	3
драма	1
инвестирам	2
спалня	1
обяд	1
честен	3
петно	1
ведомство	1
медиен	3
удостоверение	1
натисна	2
сватба	1
жест	1
лов	1
тъкан	1
климат	1
лед	1
смес	1
дим	1
допустим	3
леля	1
профил	1
вирус	1
въвеждам	2
объркам	2
експедиция	1
космос	1
натрупам	2
бит	1
прекарвам	2
турист	1
предложен	3
австрийски	3
оръдие	1
добавка	1
промърморя	2
изпадна	2
разбия	2
различие	1
интеграция	1
възразя	2
изследовател	1
възползвам	2
миризма	1
актуален	3
допълвам	2
розов	3
преминаване	1
инсталация	1
настаня	2
човечество	1
файл	1
погрижа	2
насочвам	2
ченге	2
творчески	3
навик	1
избран	3
зает	3
конституционен	3
пояснение	1
работодател	1
заявка	1
упражнявам	2
цикъл	1
съпротива	1
постигам	2
почакам	2
склон	1
измама	1
яд	1
достоен	3
игла	1
перорален	3
потенциал	1
докладвам	2
отпуск	1
параметър	1
треперя	2
блед	3
заместник	1
федерален	3
невинен	3
предположа	2
надигна	2
смесен	3
втурна	2
дръжка	1
цивилизация	1
предизвикателство	1
инспектор	1
проследя	2
рок	1
концепция	1
жанр	1
изучавам	2
бременност	1
смешен	3
поглеждам	2
правителствен	3
ек	1
достойнство	1
инструкция	1
затварям	2
гледка	1
капка	1
индустриален	3
дискусия	1
охридски	3
змия	1
насока	1
четене	1
камион	1
битов	3
предназначение	1
настъпвам	2
подаване	1
възраждане	1
експозиция	1
площадка	1
вържа	2
досие	1
посетител	1
правомощие	1
проявя	2
шега	1
флот	1
железопътен	3
чанта	1
заминавам	2
вот	1
равнина	1
землище	1
помощник	1
индекс	1
тракийски	3
рак	1
преброяване	1
леден	3
мая	1
потенциален	3
постановление	1
дългосрочен	3
промълвя	2
прочут	3
командване	1
отрицателен	3
чиновник	1
демонстрирам	2
хоризонт	1
диалог	1
необичаен	3
любопитен	3
разработване	1
атакувам	2
изброя	2
поща	1
подпомагам	2
англичанин	1
редактор	1
кадър	1
изоставя	2
умея	2
обявяване	1
поведа	2
категоричен	3
решаване	1
плюс	1
отличавам	2
стоков	3
контекст	1
пенсия	1
облегна	2
каня	2
обсъждане	1
музикант	1
поход	1
класирам	2
посреднически	3
упорит	3
уважение	1
нервен	3
юмрук	1
съюзник	1
убеден	3
цифра	1
изстрел	1
отсъствие	1
разруша	2
лесен	3
постъпвам	2
сексуален	3
церемония	1
дефицит	1
скромен	3
териториален	3
наркотик	1
издателство	1
класиране	1
поръчам	2
мускул	1
храст	1
експеримент	1
чудесен	3
марков	3
плъзна	2
обичай	1
обединение	1
кръгъл	3
дисциплина	1
самотен	3
весел	3
оглеждам	2
попреча	2
публикация	1
глоба	1
принцеса	1
крещя	2
прибирам	2
квота	1
придобивам	2
фар	1
обзема	2
фондация	1
петрол	1
уплаша	2
преходен	3
ангажирам	2
вожд	1
тичам	2
храня	2
вълнение	1
отказ	1
заподозра	2
слой	1
интервал	1
чернодробен	3
неограничен	3
опера	1
оформя	2
изкарам	2
дишам	2
вила	1
французин	1
слабост	1
спускам	2
нещастие	1
овца	1
подчинен	3
любопитство	1
урок	1
монтирам	2
съотношение	1
пъхна	2
употребявам	2
фалшив	3
вписване	1
глупак	1
фабрика	1
отърва	2
потегля	2
философски	3
улов	1
избирателен	3
преведа	2
придружавам	2
лечебен	3
типичен	3
предлагане	1
обикалям	2
отклонение	1
санкция	1
съставка	1
президентски	3
дълбочина	1
паша	1
мащаб	1
великолепен	3
отдалеча	2
базирам	2
печеля	2
освобождение	1
сержант	1
субект	1
ивица	1
танцувам	2
басейн	1
безкраен	3
отстъп	1
плаша	2
автобус	1
статистика	1
гордост	1
техника	1
цитат	1
сключване	1
глад	1
законов	3
камара	1
кафяв	3
подредя	2
вия	2
изплаша	2
наблюдател	1
изкупуване	1
потвърждавам	2
млъкна	2
справедлив	3
отчета	2
роза	1
погреба	2
тогавашен	3
прозвуча	2
депозит	1
патрон	1
включване	1
ударя	2
археологически	3
изведа	2
спиране	1
учудя	2
коефициент	1
оправдая	2
подозрение	1
съсредоточа	2
помощен	3
изграждам	2
противопоставя	2
вълнувам	2
преса	1
блокирам	2
товарен	3
тунел	1
стигам	2
подобря	2
грях	1
случаен	3
магия	1
руснак	1
кооперация	1
пиеса	1
маска	1
отдръпна	2
талант	1
предположение	1
обвинявам	2
флакон	1
регулиране	1
абсолютен	3
младежки	3
сражение	1
блясък	1
воин	1
сит	3
цветен	3
съкровище	1
актриса	1
жизнен	3
заобиколя	2
гума	1
етикет	1
завръщам	2
поздрав	1
пустиня	1
сорт	1
отглеждам	2
откъсна	2
фиксирам	2
настоя	2
технологичен	3
боя	1
посолство	1
очила	1
любовен	3
късен	3
възел	1
убит	3
номинален	3
потребност	1
локомотив	1
стомах	1
обезщетение	1
противоречие	1
средновековен	3
класация	1
заплашвам	2
събор	1
лея	2
разработка	1
овладея	2
закуска	1
диск	1
показание	1
дружина	1
вселена	1
слизам	2
кариера	1
апелативен	3
годност	1
сол	1
телесен	3
дебат	1
нарушавам	2
свещ	1
уморен	3
нареждам	2
затворник	1
корпоративен	3
сграбча	2
докарам	2
грея	2
влюбен	3
излизане	1
молитва	1
надхвърля	2
изпусна	2
пренеса	2
отдам	2
предпочета	2
закупя	2
отложа	2
дар	1
грабна	2
колекция	1
старт	1
ром	1
учение	1
колан	1
изпиша	2
хладен	3
потребление	1
скок	1
гладен	3
мюсюлманин	1
екологичен	3
билет	1
структурен	3
статус	1
историк	1
топлина	1
самоличност	1
тръжен	3
сблъсък	1
функционирам	2
владея	2
лиша	2
суровина	1
непрекъснат	3
завия	2
патриарх	1
полуостров	1
градус	1
философ	1
разрешавам	2
детайл	1
трафик	1
спешен	3
етнография	1
излъчване	1
отмина	2
престъпник	1
заплащане	1
стабилен	3
претенция	1
замяна	1
стихотворение	1
пускам	2
пот	1
театрален	3
безпокоя	2
снимам	2
последствие	1
вторичен	3
монах	1
стъклен	3
сведа	2
партида	1
крайбрежие	1
невидим	3
поправка	1
разхождам	2
атомен	3
възглед	1
екземпляр	1
регулирам	2
излъжа	2
стадо	1
сюжет	1
рус	3
трибунал	1
разследвам	2
командвам	2
устойчив	3
подписвам	2
филмов	3
възражение	1
поражение	1
подхвърля	2
суша	1
светъл	3
формат	1
забавен	3
горя	2
качествен	3
резервен	3
брада	1
кандидатура	1
рискувам	2
тъмнина	1
кана	1
теза	1
архитектура	1
обмен	1
континент	1
групировка	1
паспорт	1
бурен	3
пристигане	1
поправя	2
свиня	1
анализирам	2
обмисля	2
хвърлям	2
диаметър	1
преодолея	2
роба	1
писта	1
стартирам	2
действителен	3
бронзов	3
драг	3
повикам	2
омраза	1
факултет	1
ръкав	1
пазач	1
инжекция	1
признание	1
откритие	1
падане	1
ограничавам	2
зарадвам	2
изпитание	1
големина	1
приятелски	3
бедро	1
ставам	2
искрен	3
звание	1
свидетелство	1
ограда	1
застрелям	2
идеален	3
капак	1
рожден	3
атентат	1
кредитор	1
сътрудник	1
щета	1
говорител	1
дъска	1
умора	1
класификация	1
калифорний	1
изложение	1
извънреден	3
проход	1
постройка	1
замълча	2
публикуване	1
изям	2
изпия	2
стъпя	2
недостатъчен	3
оженя	2
привърженик	1
боклук	1
студ	1
русенски	3
унгарски	3
принадлежност	1
въображение	1
изключвам	2
зъл	3
секс	1
протестирам	2
бягство	1
крадец	1
забележителност	1
танк	1
виден	3
законен	3
влияя	2
произтичам	2
договоря	2
докосвам	2
изиграя	2
уважавам	2
избирател	1
околност	1
подчертавам	2
населен	3
ярък	3
уведомявам	3
стрела	1
дипломат	1
изкрещя	2
навляза	2
епископ	1
удрям	2
недостатък	1
уредя	2
радостен	3
отрека	2
нареждане	1
рисувам	2
спринцовка	1
поставям	2
намаление	1
колеж	1
нокът	1
започване	1
разумен	3
склонен	3
ветеринарен	3
възложа	2
разкриване	1
кръчма	1
издател	1
предизборен	3
щатски	3
концесионер	1
материя	1
разпространявам	2
вследствие	1
спедиторски	3
изява	1
изготвяне	1
планиране	1
инжектиране	1
застраховка	1
мотивирам	2
тъжен	3
организатор	1
бос	3
вест	1
изясня	2
изкажа	2
почивам	2
риболов	1
униформа	1
целувка	1
анализатор	1
настана	2
експертен	3
приведа	2
мечтая	2
делегация	1
формиране	1
назначавам	2
смел	3
кърпа	1
оценяване	1
палат	1
обаждам	2
справка	1
опитен	3
архитект	1
непосредствен	3
очертавам	2
трябвам	2
енергетика	1
забранявам	2
софтуер	1
вътрешност	1
палуба	1
неподвижен	3
определям	2
напомням	2
кресло	1
разработвам	2
класифицирам	2
корекция	1
повлияя	2
певец	1
проникна	2
предотвратя	2
надвишавам	2
крив	3
чешки	3
обучавам	2
длъжностен	3
опълчение	1
рай	1
багаж	1
раковски	3
психология	1
запомня	2
оригинал	1
разузнаване	1
изкача	2
чувствителен	3
отстъпвам	2
изходен	3
сборник	1
закупуване	1
ответница	1
хроничен	3
отстраняване	1
нарасна	2
мебел	1
разменя	2
намръщя	2
сключвам	2
династия	1
продуцент	1
причинявам	2
подписване	1
пропуск	1
бежанец	1
дишане	1
мечка	1
накажа	2
общественост	1
функциониране	1
звяр	1
субсидия	1
пръсна	2
влажен	3
килограм	1
учебник	1
изтека	2
колективен	3
завеса	1
кабина	1
премахна	2
имение	1
тероризъм	1
алтернатива	1
корона	1
зърно	1
магистрала	1
оплаквам	2
взрив	1
кървав	3
глася	2
заемам	2
отдавам	2
стимулирам	2
слушалка	1
извинявам	2
страж	1
закрия	2
секция	1
порта	1
вреден	3
взирам	2
надзорен	3
вложа	2
търпение	1
албанец	1
разглеждане	1
тежа	2
заетост	1
чудовище	1
газов	3
заверя	2
поднеса	2
плът	1
заслуга	1
излишен	3
безопасен	3
плат	1
неприятност	1
композитор	1
гладък	3
тютюн	1
разходка	1
отричам	2
пречка	1
посегна	2
проуча	2
законодателен	3
старая	2
порода	1
плаж	1
цифров	3
нагласа	1
яздя	2
мазнина	1
пехотен	3
султан	1
плавам	2
характеризирам	2
германец	1
изказване	1
график	1
плъх	1
съвкупност	1
курорт	1
достъпен	3
кора	1
мия	2
извия	2
превзема	1
терористичен	3
удобен	3
търпя	2
нерв	1
градче	1
довърша	2
преценка	1
елен	1
малцинство	1
изчисля	2
стрелба	1
куб	1
трагедия	1
ръководен	3
забавлявам	2
разочаровам	2
сладък	3
възлагам	2
поклон	1
недостатъчност	1
справедливост	1
нарастване	1
китара	1
оборот	1
акцент	1
стомана	1
прозрачен	3
хрумне	2
бунт	1
намалея	2
доловя	2
делови	2
сънувам	2
невъзможен	3
обиколка	1
божествен	3
обединя	2
поколебая	2
покривам	2
представителен	3
сок	1
бригада	1
изпитам	2
северозападен	3
съдействие	1
глух	3
зеленчук	1
рота	1
фраза	1
логичен	3
гоня	2
мода	1
химичен	3
желязо	1
чиния	1
пускане	1
приключване	1
разкъсам	2
изгоря	2
важа	2
постъпка	1
издателски	3
емоционален	3
колиба	1
китка	1
доброволец	1
експертиза	1
оркестър	1
лос	1
следовател	1
пратеник	1
запазване	1
създател	1
пиян	3
опра	2
тур	1
трая	2
дразня	2
убеждение	1
консумация	1
изтръгна	2
смелост	1
крада	2
топ	1
идентификатор	1
траен	3
поделение	1
пуша	2
тиран	1
юноша	1
благодарност	1
могила	1
небесен	3
основател	1
изследователски	3
таксиметров	3
придавам	2
тържествен	3
тегля	2
ферма	1
битие	1
инфлация	1
съзнавам	2
плътност	1
законопроект	1
гражданство	1
речник	1
светя	2
всекидневен	3
амбиция	1
престъпен	3
инспекция	1
банда	1
декларирам	2
идентичност	1
навлизам	2
статуя	1
измеря	2
инжекционен	3
надморски	3
загубен	3
валиден	3
отчаяние	1
моторен	3
еврейски	3
черква	1
завладея	2
терорист	1
спектакъл	1
плик	1
незначителен	3
натриев	3
мит	1
предупреждавам	2
умерен	3
одобряване	1
уволня	2
единство	1
боб	1
училищен	3
равновесие	1
колебание	1
проваля	2
млечен	3
сходен	3
женен	3
килия	1
посъветвам	2
качвам	2
старозагорски	3
магистрат	1
огнен	3
братовчед	1
подаря	2
комбиниран	3
елит	1
индийски	3
почетен	3
произнасям	2
риболовен	3
косовски	3
общуване	1
приключение	1
югозападен	3
локален	3
подчиня	2
хол	1
болник	1
разпит	1
директен	3
заключителен	3
гигантски	3
изслушам	2
лихвен	3
цялост	1
погребение	1
гнездо	1
домакинство	1
милост	1
грозен	3
кражба	1
представление	1
решетка	1
гигант	1
порт	1
изскоча	2
повишавам	2
боец	1
маршрут	1
капан	1
занимание	1
погълна	2
отглеждане	1
подготвен	3
помръдна	2
юрист	1
изписвам	2
рекорд	1
здравословен	3
шаблон	1
нападам	2
психологически	3
завой	1
системен	3
утвърждавам	2
отчитане	1
клетва	1
взаимоотношение	1
пръчка	1
пенсионен	3
разрешаване	1
спасение	1
осигурителен	3
разтворя	2
поляна	1
приказвам	2
хипотеза	1
благоприятен	3
датирам	2
добитък	1
въздържа	2
лекарски	3
вреда	1
хаос	1
рода	1
произхождам	2
закъснея	2
осъзнавам	2
ядро	1
махала	1
отвратителен	3
листа	1
нараня	2
идентифицирам	2
неясен	3
книжка	1
петролен	3
бременен	3
алея	1
репортер	1
лунен	3
пълномощен	3
негативен	3
ярост	1
стрелец	1
бранш	1
пленник	1
обединявам	1
трон	1
срам	1
блъсна	2
горд	3
някогашен	3
укажа	2
ловен	3
възглавница	1
детектив	1
разпозная	2
минерален	3
предпоставка	1
платформа	1
изплатя	2
убежище	1
великотърновски	3
задържане	1
пояс	1
детство	1
израелски	3
дължим	3
брадичка	1
треска	1
утро	1
тримесечие	1
образуване	1
измервам	2
същински	3
математик	1
виждане	1
критика	1
обитавам	2
обида	1
изчисление	1
потребителски	3
божи	3
стопанин	1
измъчвам	2
цивилен	1
хеликоптер	1
сантиметър	1
посветен	3
шведски	3
писалка	1
пътешествие	1
меден	3
полов	3
студентски	3
уличен	3
точност	1
килим	1
находка	1
певица	1
кал	1
съобразя	2
критичен	3
отрежа	2
уредба	1
колония	1
изолирам	2
междинен	3
хемоглобин	1
разнообразен	3
паркинг	1
местоположение	1
свършвам	2
призрак	1
як	3
нетен	3
пчела	1
трансфер	1
разнообразие	1
разширявам	2
болничен	3
закрила	1
простирам	2
партньорство	1
лекция	1
творец	1
набера	2
очертая	2
ориентирам	2
сравня	2
обвиняем	1
подводница	1
отклоня	2
бедствие	1
изчислявам	2
победя	2
заплащам	2
подчинявам	2
пътнически	3
ръкопис	1
изгоня	2
плувам	2
формация	1
променлив	3
преследване	1
писане	1
вали	2
задоволя	2
украся	2
престой	1
пращам	2
почувствувам	2
прякор	1
плосък	3
ботуш	1
купчина	1
признаване	1
ресторантьорски	3
барон	1
икономист	1
чистота	1
портфейл	1
основаване	1
беда	1
светски	3
авторитет	1
конкурент	1
очевиден	3
обновяване	1
нефт	1
фондов	3
свеж	3
ядене	1
палто	1
аромат	1
косъм	1
ваксина	1
евтин	3
рилски	3
варирам	2
емоция	1
броя	2
бартерен	3
постановка	1
тоалетна	1
присъединявам	2
разбойник	1
прекося	2
съображение	1
блестящ	3
признат	3
владение	1
безплатен	3
предотвратяване	1
заявител	1
изгарям	2
морал	1
съвест	1
преживяване	1
царица	1
ръчен	3
викна	2
възлизам	2
приятелство	1
организационен	3
модул	1
нетърпение	1
паника	1
ограничаване	1
момиченце	1
бяг	1
дефинирам	2
произлизам	2
виза	1
изучаване	1
разнеса	2
нелегален	3
прикрия	2
социалист	1
пораждам	2
монтаж	1
заплаша	2
съдилище	1
прегръдка	1
безпокойство	1
подвижен	3
асансьор	1
отражение	1
облигация	1
разузнавателен	3
капиталов	3
обжалвам	2
торба	1
целувам	2
разпространен	3
шампионат	1
съвпадам	2
разсмея	2
съветвам	2
тъп	3
хващам	2
действувам	2
състезател	1
ритъм	1
отрова	1
застраша	2
пренасям	2
мишка	1
републикански	3
студио	1
дежурен	3
коригирам	2
относителен	3
североизточен	3
бележа	1
спасителен	3
босненски	3
редакция	1
клиника	1
артист	1
календар	1
божий	3
кафене	1
орел	1
проектирам	2
изпълвам	2
доминирам	2
съперник	1
наследя	2
отпечатък	1
избия	2
комплексен	3
неправилен	3
античен	3
изтъкна	2
конник	1
бесен	3
прекъсвам	2
прогоня	2
пресконференция	1
закача	2
притискам	2
махам	2
отчаян	3
архитектурен	3
превозвач	1
темп	1
огнище	1
отчетен	3
теоретичен	3
масивен	3
греша	2
преподавам	2
заек	1
облагане	1
ела	1
стегна	2
безработица	1
завържа	2
предприемач	1
мощ	1
засилвам	2
похвала	1
резолюция	1
националност	1
плевенски	3
ядосам	2
входен	3
рисков	3
пласт	1
вечерен	3
светец	1
констатирам	2
ябълка	1
спазя	2
замърсяване	1
отсека	2
обективен	3
формулирам	2
въоръжение	1
отрасъл	1
втренча	2
протичам	2
разпитвам	2
пауза	1
ръкавица	1
моден	3
годен	3
светлинен	3
възстановявам	2
вносител	1
референтен	3
стърча	2
забава	1
повреда	1
криминален	3
християнство	1
огледам	2
уреждам	2
бон	1
картоф	1
рейтинг	1
бавен	3
хлапе	1
сандък	1
спестя	2
поставяне	1
пресичам	2
отстраня	2
хукна	2
изгрев	1
авторски	3
случка	1
дружба	1
реплика	1
тенис	1
приватизационен	3
череп	1
загивам	2
магьосник	1
сенатор	1
разтърся	2
кисел	3
възникване	1
прогнозирам	2
ислямски	3
назначаване	1
хит	1
заваря	2
чин	1
спасявам	2
искра	1
третирам	2
предел	1
мюсюлмански	3
гробница	1
телевизор	1
затруднение	1
занаят	1
преобразуване	1
сдържа	2
необикновен	3
тарифа	1
славянин	1
компетентност	1
спецификация	1
пуст	3
главоболие	1
сесия	1
подсказвам	2
юношески	3
видим	3
забележителен	3
осветя	2
комисар	1
пленя	2
сравнявам	2
стаж	1
ранг	1
сирене	1
принуда	1
нишка	1
апостол	1
двустранен	3
коленича	2
популярност	1
копче	1
превишавам	2
решителен	3
сядам	2
обжалване	1
длъжник	1
рисунка	1
читалище	1
папка	1
задник	1
логик	1
заобикалям	2
литър	1
внимателен	3
композиция	1
платен	3
дългогодишен	3
холандски	3
хладилник	1
несъстоятелност	1
боа	1
комунист	1
пирамида	1
кантора	1
излагам	2
квадратен	3
платежен	3
типов	3
швейцарски	3
завършване	1
луксозен	3
апаратура	1
крава	1
орбита	1
унищожаване	1
отпускане	1
продавач	1
естество	1
наслада	1
забавяне	1
колегия	1
стълбище	1
мокър	3
фармацевт	1
дол	1
адвокатски	3
банкер	1
лабораторен	3
поразя	2
люк	1
резервоар	1
рог	1
недоволен	3
влага	1
сътруднича	2
злоупотреба	1
прокарам	2
забавя	2
предшественик	1
наближавам	2
кротък	3
целя	2
своеобразен	3
грамаден	3
катедра	1
изправен	3
играчка	1
отваряне	1
тайнствен	3
универсален	3
мотор	1
часов	3
възвърна	2
чук	1
човече	1
жалък	3
нахлуя	2
бас	1
изключен	3
посрещам	2
драматичен	3
покрит	3
капсула	1
добера	2
напредна	2
разпространя	2
филмирам	2
консултант	1
лишен	3
запътя	2
плазмен	3
едновременен	3
екзархия	1
бързина	1
базов	3
лъскав	3
ценов	3
напрегна	2
научавам	2
демократически	3
послужа	2
устен	3
експлозия	1
покритие	1
противореча	2
кандидатствам	2
команда	1
писък	1
повторя	2
недоверие	1
острие	1
венец	1
стресна	2
московски	3
обич	1
ритуал	1
солиден	3
трепна	2
скръб	1
наказвам	2
подобрение	1
наклон	1
монитор	1
кладенец	1
автомат	1
контейнер	1
предпазя	2
университетски	3
съгласувам	2
разпореждане	1
вагон	1
интерпретация	1
внук	1
копринен	3
понеча	2
натоварване	1
благородник	1
фокус	1
тор	1
шегувам	2
компенсирам	2
стачка	1
премия	1
последователен	3
проговоря	2
илюзия	1
заинтересован	3
времетраене	1
удържа	2
вратар	1
замръзна	2
обличам	2
тръпка	1
диамант	1
разтворител	1
подножие	1
присъщ	3
бера	2
връча	2
изпращане	1
изръмжа	2
злота	1
прекъсване	1
съобразявам	2
изработване	1
преместване	1
кметство	1
задължа	2
оплача	2
побеждавам	2
разправя	2
мъдрост	1
рея	2
измерение	1
задължавам	2
циганин	1
кей	1
бода	2
митница	1
увереност	1
добия	2
налея	2
ливада	1
закълна	2
стискам	2
кабел	1
брашно	1
пламна	2
референдум	1
уверявам	2
пират	1
танц	1
оборудвам	2
гараж	1
обширен	3
осигурен	3
магнитен	3
устие	1
шампионски	3
органичен	3
пробия	2
подразделение	1
украса	1
изпадам	2
отбия	2
професионалист	1
деля	2
католически	3
автономен	3
благоевградски	3
банкнота	1
отличие	1
фин	3
роб	1
възпитание	1
инстинкт	1
надникна	2
плячка	1
отвлека	2
прониквам	2
развълнувам	2
твърдея	2
отмъщение	1
рязък	3
въглища	1
могъщ	3
лондонски	3
вдовица	1
претърпя	2
тротоар	1
въглероден	3
премахване	1
буен	3
щит	1
опозиционен	3
шуменски	3
шлем	1
принуждавам	2
търгувам	2
повик	1
допринасям	2
коля	2
отдалечавам	2
тържество	1
шок	1
почукам	2
гордея	2
отпускам	2
простя	2
престол	1
камина	1
находище	1
пресека	2
токсичност	1
ежегоден	3
куфар	1
обитател	1
брутен	3
африкански	3
квартира	1
раздавам	2
двубой	1
приемлив	3
преграда	1
фатален	3
промъкна	2
упражнение	1
размисъл	1
долавям	2
предписание	1
противоположен	3
нефтен	3
захарен	3
вицепремиер	1
строй	1
съчинение	1
диря	2
любовник	1
занеса	2
богиня	1
пейка	1
пиле	1
измия	2
ремонтен	3
облекча	2
гъба	1
департамент	1
блъскам	2
препоръчам	2
уловя	2
терапевтичен	3
скъпоценен	3
тълкуване	1
жажда	1
скъсам	2
течен	3
съвършен	3
ставка	1
пуск	1
идеал	1
подлагам	2
кауза	1
нотариален	3
прогрес	1
бариера	1
денонощие	1
идване	1
преставам	2
акционерен	3
горчив	3
прекратявам	2
недоволство	1
ислям	1
обед	1
любя	2
мероприятие	1
залагам	2
смъртоносен	3
джамия	1
предоставям	2
генетичен	3
дяволски	3
съхраняване	1
функционален	3
метна	2
електроенергия	1
ефикасност	1
изплащане	1
ужасявам	2
управленски	3
академик	1
врачански	3
фотография	1
пластмасов	3
въглеводород	1
преобладавам	2
рана	1
лицензия	1
ускоря	2
желан	3
охранявам	2
египетски	3
македонец	1
едноименен	3
впечатлявам	2
масичка	1
притесня	2
магически	3
възбуда	1
идентификация	1
атом	1
механичен	3
кардинал	1
приличен	3
проучвам	2
конкурентен	3
ухиля	2
изборен	3
разсъждавам	2
състезавам	2
карета	1
момък	1
осведомя	2
благодарен	3
отпадна	2
обвържа	2
критикувам	2
интегрирам	2
обработвам	2
присвия	2
заместник-председател	1
сливане	1
настояще	1
палатка	1
кама	1
маймуна	1
откровен	3
диабет	1
експериментален	3
уверен	3
приключвам	2
загадка	1
корпорация	1
следствен	3
постановя	2
душевен	3
митрополит	1
бъркам	2
сериен	3
рецепта	1
съпътствам	2
смесвам	2
понижа	2
мозъчен	3
отпия	2
опасение	1
отстъпя	2
издръжка	2
комуникационен	3
раса	1
компромис	1
колебая	2
регламентирам	2
променям	2
заровя	2
плавателен	3
спортист	1
вицепрезидент	1
бутон	1
глътка	1
брава	1
подбор	1
разправям	2
нахвърля	2
отвръщам	2
повишение	1
кълбо	1
наддаване	1
пълномощник	1
либерален	3
португалски	3
инжектирам	2
яхта	1
доближа	2
любимец	1
господарка	1
приток	1
дебют	1
кипърски	3
частичен	3
позитивен	3
допринеса	2
съставлявам	2
залез	1
убеждавам	2
уиски	1
тренировка	1
челюст	1
девиз	1
преглътна	1
изкачвам	2
смущение	1
стоманен	3
обвия	2
оглавявам	2
паркирам	2
тъга	1
дарение	1
тълкувам	2
пейзаж	1
грозде	1
олимпиада	1
звезден	3
влача	2
мириша	2
югославски	3
плътен	3
посмея	2
замеся	2
неофициален	3
адекватен	3
доверя	2
постарая	2
преводач	1
струя	1
неизбежен	3
трагичен	3
блато	1
кошмар	1
крача	2
еднократен	3
сбъркам	2
насекомо	1
средновековие	1
енциклопедия	1
канцелария	1
важност	1
експорт	1
пратка	1
преговарям	2
изказвам	2
успокоявам	2
реактор	1
съхраня	2
язовир	1
чакал	1
строен	3
сдобия	2
феномен	1
стоваря	2
упражняване	1
процесуален	3
подкрепям	2
привличане	1
бор	1
превеждам	2
ликвидатор	1
преживявам	2
залича	2
нога	1
вертикален	3
нрав	1
наподобявам	2
довеждам	2
досетя	2
дърпам	2
сещам	2
яма	1
разтревожа	2
застраховател	1
изсмея	2
реконструкция	1
начинание	1
любезен	3
отлича	2
свивам	2
нобелов	3
ковчег	1
печатен	3
барабан	1
настъпление	1
поясня	2
отблъсна	2
стръмен	3
академичен	3
осветление	1
захвърля	2
влакно	1
княжество	1
пиано	1
прилеп	1
изпускам	2
книжовен	3
въздишка	1
развод	1
крехък	3
шепа	1
смъкна	2
почин	1
насърчавам	2
парцел	1
настроен	3
увисна	2
попълня	2
турне	1
динамичен	3
повдигам	2
робство	1
синдром	1
национал	1
оповестя	2
предхождам	2
свидетелствам	2
конкурсен	3
воювам	2
улуча	2
скален	3
семинар	1
подкожен	3
почистване	1
разкопки	1
земетресение	1
панаир	1
близнак	1
изричен	3
привлекателен	3
комплект	1
изненадвам	2
отровен	3
преврат	1
лудост	1
ромски	3
синдикат	1
аптека	1
благоустройство	1
недостиг	1
депресия	1
спектър	1
латиница	1
негър	1
буден	3
митология	1
създание	1
комедия	1
чашка	1
поименен	3
парижки	3
прикривам	2
отделяне	1
празнувам	2
бедност	1
позвъня	2
легион	1
компенсация	1
сервиз	1
утвърждаване	1
самоубийство	1
козметичен	3
пророк	1
кофа	1
репутация	1
координация	1
легендарен	3
царя	2
посолство	1
видение	1
откарам	2
фенер	1
тераса	1
танков	3
равенство	1
изгубен	3
сметна	2
трасе	1
подвиг	1
принудителен	3
социализъм	1
кацна	2
забраня	2
етика	1
модернизация	1
секретен	3
нанасям	2
изоставен	3
слон	1
бал	1
лук	1
хитър	3
култ	1
дракон	1
оспорвам	2
реколта	1
зависим	3
записване	1
неуспех	1
шкаф	1
смущавам	2
ожена	2
седло	1
унищожавам	2
европеец	1
револвер	1
смутен	3
блесна	2
аудитория	1
изтъквам	2
речен	3
корабен	3
предявя	2
джунгла	1
поемам	2
абсурден	3
витамин	1
одеяло	1
чувствителност	1
построяване	1
съставяне	1
привилегия	1
спорен	3
далечина	1
азбука	1
излъча	2
преценявам	2
мирис	1
изобразя	2
сляп	3
брачен	3
подхвана	2
заснема	2
психичен	3
демонстрация	1
популация	1
позоваване	1
бензин	1
губернатор	1
ера	1
максимум	1
пепел	1
пшеница	1
ястие	1
яростен	3
захвана	2
измърморя	2
диалект	1
избухване	1
копеле	1
количествен	2
идеология	1
сформирам	2
тил	1
удължа	2
дипломирам	2
текстилен	3
авария	1
хумор	1
повлиян	3
фантазия	1
поземлен	3
фрагмент	1
кадастрален	3
жрец	1
смутя	2
разочарование	1
